 v-sweep         v(V1)           v(V2)           v(Vout)        
 1.63000000e+00  1.63000000e+00  1.50000000e+00  1.78921151e+00 
 1.63100000e+00  1.63100000e+00  1.50000000e+00  1.78950365e+00 
 1.63200000e+00  1.63200000e+00  1.50000000e+00  1.78978930e+00 
 1.63300000e+00  1.63300000e+00  1.50000000e+00  1.79006856e+00 
 1.63400000e+00  1.63400000e+00  1.50000000e+00  1.79034153e+00 
 1.63500000e+00  1.63500000e+00  1.50000000e+00  1.79060833e+00 
 1.63600000e+00  1.63600000e+00  1.50000000e+00  1.79086904e+00 
 1.63700000e+00  1.63700000e+00  1.50000000e+00  1.79112377e+00 
 1.63800000e+00  1.63800000e+00  1.50000000e+00  1.79137261e+00 
 1.63900000e+00  1.63900000e+00  1.50000000e+00  1.79161565e+00 
 1.64000000e+00  1.64000000e+00  1.50000000e+00  1.79185300e+00 
 1.64100000e+00  1.64100000e+00  1.50000000e+00  1.79208475e+00 
 1.64200000e+00  1.64200000e+00  1.50000000e+00  1.79231098e+00 
 1.64300000e+00  1.64300000e+00  1.50000000e+00  1.79253179e+00 
 1.64400000e+00  1.64400000e+00  1.50000000e+00  1.79274726e+00 
 1.64500000e+00  1.64500000e+00  1.50000000e+00  1.79295749e+00 
 1.64600000e+00  1.64600000e+00  1.50000000e+00  1.79316256e+00 
 1.64700000e+00  1.64700000e+00  1.50000000e+00  1.79336256e+00 
 1.64800000e+00  1.64800000e+00  1.50000000e+00  1.79355756e+00 
 1.64900000e+00  1.64900000e+00  1.50000000e+00  1.79374767e+00 
 1.65000000e+00  1.65000000e+00  1.50000000e+00  1.79393295e+00 
 1.65100000e+00  1.65100000e+00  1.50000000e+00  1.79411349e+00 
 1.65200000e+00  1.65200000e+00  1.50000000e+00  1.79428937e+00 
 1.65300000e+00  1.65300000e+00  1.50000000e+00  1.79446068e+00 
 1.65400000e+00  1.65400000e+00  1.50000000e+00  1.79462748e+00 
 1.65500000e+00  1.65500000e+00  1.50000000e+00  1.79478986e+00 
 1.65600000e+00  1.65600000e+00  1.50000000e+00  1.79494790e+00 
 1.65700000e+00  1.65700000e+00  1.50000000e+00  1.79510168e+00 
 1.65800000e+00  1.65800000e+00  1.50000000e+00  1.79525126e+00 
 1.65900000e+00  1.65900000e+00  1.50000000e+00  1.79539673e+00 
 1.66000000e+00  1.66000000e+00  1.50000000e+00  1.79553816e+00 
 1.66100000e+00  1.66100000e+00  1.50000000e+00  1.79567563e+00 
 1.66200000e+00  1.66200000e+00  1.50000000e+00  1.79580921e+00 
 1.66300000e+00  1.66300000e+00  1.50000000e+00  1.79593898e+00 
 1.66400000e+00  1.66400000e+00  1.50000000e+00  1.79606500e+00 
 1.66500000e+00  1.66500000e+00  1.50000000e+00  1.79618737e+00 
 1.66600000e+00  1.66600000e+00  1.50000000e+00  1.79630614e+00 
 1.66700000e+00  1.66700000e+00  1.50000000e+00  1.79642139e+00 
 1.66800000e+00  1.66800000e+00  1.50000000e+00  1.79653320e+00 
 1.66900000e+00  1.66900000e+00  1.50000000e+00  1.79664164e+00 
 1.67000000e+00  1.67000000e+00  1.50000000e+00  1.79674679e+00 
 1.67100000e+00  1.67100000e+00  1.50000000e+00  1.79684871e+00 
 1.67200000e+00  1.67200000e+00  1.50000000e+00  1.79694748e+00 
 1.67300000e+00  1.67300000e+00  1.50000000e+00  1.79704317e+00 
 1.67400000e+00  1.67400000e+00  1.50000000e+00  1.79713585e+00 
 1.67500000e+00  1.67500000e+00  1.50000000e+00  1.79722561e+00 
 1.67600000e+00  1.67600000e+00  1.50000000e+00  1.79731251e+00 
 1.67700000e+00  1.67700000e+00  1.50000000e+00  1.79739662e+00 
 1.67800000e+00  1.67800000e+00  1.50000000e+00  1.79747802e+00 
 1.67900000e+00  1.67900000e+00  1.50000000e+00  1.79755678e+00 
 1.68000000e+00  1.68000000e+00  1.50000000e+00  1.79763297e+00 
 1.68100000e+00  1.68100000e+00  1.50000000e+00  1.79770666e+00 
 1.68200000e+00  1.68200000e+00  1.50000000e+00  1.79777793e+00 
 1.68300000e+00  1.68300000e+00  1.50000000e+00  1.79784683e+00 
 1.68400000e+00  1.68400000e+00  1.50000000e+00  1.79791346e+00 
 1.68500000e+00  1.68500000e+00  1.50000000e+00  1.79797786e+00 
 1.68600000e+00  1.68600000e+00  1.50000000e+00  1.79804012e+00 
 1.68700000e+00  1.68700000e+00  1.50000000e+00  1.79810029e+00 
 1.68800000e+00  1.68800000e+00  1.50000000e+00  1.79815844e+00 
 1.68900000e+00  1.68900000e+00  1.50000000e+00  1.79821465e+00 
 1.69000000e+00  1.69000000e+00  1.50000000e+00  1.79826896e+00 
 1.69100000e+00  1.69100000e+00  1.50000000e+00  1.79832145e+00 
 1.69200000e+00  1.69200000e+00  1.50000000e+00  1.79837218e+00 
 1.69300000e+00  1.69300000e+00  1.50000000e+00  1.79842121e+00 
 1.69400000e+00  1.69400000e+00  1.50000000e+00  1.79846860e+00 
 1.69500000e+00  1.69500000e+00  1.50000000e+00  1.79851440e+00 
 1.69600000e+00  1.69600000e+00  1.50000000e+00  1.79855867e+00 
 1.69700000e+00  1.69700000e+00  1.50000000e+00  1.79860147e+00 
 1.69800000e+00  1.69800000e+00  1.50000000e+00  1.79864285e+00 
 1.69900000e+00  1.69900000e+00  1.50000000e+00  1.79868286e+00 
 1.70000000e+00  1.70000000e+00  1.50000000e+00  1.79872155e+00 
 1.70100000e+00  1.70100000e+00  1.50000000e+00  1.79875898e+00 
 1.70200000e+00  1.70200000e+00  1.50000000e+00  1.79879518e+00 
 1.70300000e+00  1.70300000e+00  1.50000000e+00  1.79883021e+00 
 1.70400000e+00  1.70400000e+00  1.50000000e+00  1.79886410e+00 
 1.70500000e+00  1.70500000e+00  1.50000000e+00  1.79889690e+00 
 1.70600000e+00  1.70600000e+00  1.50000000e+00  1.79892865e+00 
 1.70700000e+00  1.70700000e+00  1.50000000e+00  1.79895939e+00 
 1.70800000e+00  1.70800000e+00  1.50000000e+00  1.79898916e+00 
 1.70900000e+00  1.70900000e+00  1.50000000e+00  1.79901798e+00 
 1.71000000e+00  1.71000000e+00  1.50000000e+00  1.79904591e+00 
 1.71100000e+00  1.71100000e+00  1.50000000e+00  1.79907296e+00 
 1.71200000e+00  1.71200000e+00  1.50000000e+00  1.79909917e+00 
 1.71300000e+00  1.71300000e+00  1.50000000e+00  1.79912457e+00 
 1.71400000e+00  1.71400000e+00  1.50000000e+00  1.79914919e+00 
 1.71500000e+00  1.71500000e+00  1.50000000e+00  1.79917306e+00 
 1.71600000e+00  1.71600000e+00  1.50000000e+00  1.79919620e+00 
 1.71700000e+00  1.71700000e+00  1.50000000e+00  1.79921864e+00 
 1.71800000e+00  1.71800000e+00  1.50000000e+00  1.79924041e+00 
 1.71900000e+00  1.71900000e+00  1.50000000e+00  1.79926152e+00 
 1.72000000e+00  1.72000000e+00  1.50000000e+00  1.79928201e+00 
 1.72100000e+00  1.72100000e+00  1.50000000e+00  1.79930189e+00 
 1.72200000e+00  1.72200000e+00  1.50000000e+00  1.79932118e+00 
 1.72300000e+00  1.72300000e+00  1.50000000e+00  1.79933991e+00 
 1.72400000e+00  1.72400000e+00  1.50000000e+00  1.79935808e+00 
 1.72500000e+00  1.72500000e+00  1.50000000e+00  1.79937573e+00 
 1.72600000e+00  1.72600000e+00  1.50000000e+00  1.79939286e+00 
 1.72700000e+00  1.72700000e+00  1.50000000e+00  1.79940950e+00 
 1.72800000e+00  1.72800000e+00  1.50000000e+00  1.79942566e+00 
 1.72900000e+00  1.72900000e+00  1.50000000e+00  1.79944136e+00 
 1.73000000e+00  1.73000000e+00  1.50000000e+00  1.79945661e+00 
 1.73100000e+00  1.73100000e+00  1.50000000e+00  1.79947142e+00 
 1.73200000e+00  1.73200000e+00  1.50000000e+00  1.79948582e+00 
 1.73300000e+00  1.73300000e+00  1.50000000e+00  1.79949981e+00 
 1.73400000e+00  1.73400000e+00  1.50000000e+00  1.79951340e+00 
 1.73500000e+00  1.73500000e+00  1.50000000e+00  1.79952661e+00 
 1.73600000e+00  1.73600000e+00  1.50000000e+00  1.79953945e+00 
 1.73700000e+00  1.73700000e+00  1.50000000e+00  1.79955194e+00 
 1.73800000e+00  1.73800000e+00  1.50000000e+00  1.79956407e+00 
 1.73900000e+00  1.73900000e+00  1.50000000e+00  1.79957587e+00 
 1.74000000e+00  1.74000000e+00  1.50000000e+00  1.79958734e+00 
 1.74100000e+00  1.74100000e+00  1.50000000e+00  1.79959849e+00 
 1.74200000e+00  1.74200000e+00  1.50000000e+00  1.79960934e+00 
 1.74300000e+00  1.74300000e+00  1.50000000e+00  1.79961988e+00 
 1.74400000e+00  1.74400000e+00  1.50000000e+00  1.79963014e+00 
 1.74500000e+00  1.74500000e+00  1.50000000e+00  1.79964011e+00 
 1.74600000e+00  1.74600000e+00  1.50000000e+00  1.79964981e+00 
 1.74700000e+00  1.74700000e+00  1.50000000e+00  1.79965925e+00 
 1.74800000e+00  1.74800000e+00  1.50000000e+00  1.79966842e+00 
 1.74900000e+00  1.74900000e+00  1.50000000e+00  1.79967735e+00 
 1.75000000e+00  1.75000000e+00  1.50000000e+00  1.79968603e+00 
 1.75100000e+00  1.75100000e+00  1.50000000e+00  1.79969448e+00 
 1.75200000e+00  1.75200000e+00  1.50000000e+00  1.79970270e+00 
 1.75300000e+00  1.75300000e+00  1.50000000e+00  1.79971069e+00 
 1.75400000e+00  1.75400000e+00  1.50000000e+00  1.79971847e+00 
 1.75500000e+00  1.75500000e+00  1.50000000e+00  1.79972603e+00 
 1.75600000e+00  1.75600000e+00  1.50000000e+00  1.79973339e+00 
 1.75700000e+00  1.75700000e+00  1.50000000e+00  1.79974055e+00 
 1.75800000e+00  1.75800000e+00  1.50000000e+00  1.79974752e+00 
 1.75900000e+00  1.75900000e+00  1.50000000e+00  1.79975429e+00 
 1.76000000e+00  1.76000000e+00  1.50000000e+00  1.79976089e+00 
 1.76100000e+00  1.76100000e+00  1.50000000e+00  1.79976730e+00 
 1.76200000e+00  1.76200000e+00  1.50000000e+00  1.79977354e+00 
 1.76300000e+00  1.76300000e+00  1.50000000e+00  1.79977962e+00 
 1.76400000e+00  1.76400000e+00  1.50000000e+00  1.79978552e+00 
 1.76500000e+00  1.76500000e+00  1.50000000e+00  1.79979127e+00 
 1.76600000e+00  1.76600000e+00  1.50000000e+00  1.79979686e+00 
 1.76700000e+00  1.76700000e+00  1.50000000e+00  1.79980230e+00 
 1.76800000e+00  1.76800000e+00  1.50000000e+00  1.79980760e+00 
 1.76900000e+00  1.76900000e+00  1.50000000e+00  1.79981274e+00 
 1.77000000e+00  1.77000000e+00  1.50000000e+00  1.79981775e+00 
 1.77100000e+00  1.77100000e+00  1.50000000e+00  1.79982263e+00 
 1.77200000e+00  1.77200000e+00  1.50000000e+00  1.79982737e+00 
 1.77300000e+00  1.77300000e+00  1.50000000e+00  1.79983198e+00 
 1.77400000e+00  1.77400000e+00  1.50000000e+00  1.79983647e+00 
 1.77500000e+00  1.77500000e+00  1.50000000e+00  1.79984083e+00 
 1.77600000e+00  1.77600000e+00  1.50000000e+00  1.79984508e+00 
 1.77700000e+00  1.77700000e+00  1.50000000e+00  1.79984921e+00 
 1.77800000e+00  1.77800000e+00  1.50000000e+00  1.79985323e+00 
 1.77900000e+00  1.77900000e+00  1.50000000e+00  1.79985713e+00 
 1.78000000e+00  1.78000000e+00  1.50000000e+00  1.79986094e+00 
 1.78100000e+00  1.78100000e+00  1.50000000e+00  1.79986463e+00 
 1.78200000e+00  1.78200000e+00  1.50000000e+00  1.79986823e+00 
 1.78300000e+00  1.78300000e+00  1.50000000e+00  1.79987172e+00 
 1.78400000e+00  1.78400000e+00  1.50000000e+00  1.79987512e+00 
 1.78500000e+00  1.78500000e+00  1.50000000e+00  1.79987843e+00 
 1.78600000e+00  1.78600000e+00  1.50000000e+00  1.79988165e+00 
 1.78700000e+00  1.78700000e+00  1.50000000e+00  1.79988477e+00 
 1.78800000e+00  1.78800000e+00  1.50000000e+00  1.79988781e+00 
 1.78900000e+00  1.78900000e+00  1.50000000e+00  1.79989077e+00 
 1.79000000e+00  1.79000000e+00  1.50000000e+00  1.79989365e+00 
 1.79100000e+00  1.79100000e+00  1.50000000e+00  1.79989644e+00 
 1.79200000e+00  1.79200000e+00  1.50000000e+00  1.79989916e+00 
 1.79300000e+00  1.79300000e+00  1.50000000e+00  1.79990180e+00 
 1.79400000e+00  1.79400000e+00  1.50000000e+00  1.79990436e+00 
 1.79500000e+00  1.79500000e+00  1.50000000e+00  1.79990686e+00 
 1.79600000e+00  1.79600000e+00  1.50000000e+00  1.79990928e+00 
 1.79700000e+00  1.79700000e+00  1.50000000e+00  1.79991164e+00 
 1.79800000e+00  1.79800000e+00  1.50000000e+00  1.79991392e+00 
 1.79900000e+00  1.79900000e+00  1.50000000e+00  1.79991615e+00 
 1.80000000e+00  1.80000000e+00  1.50000000e+00  1.79991831e+00 
 0.00000000e+00  0.00000000e+00  1.60000000e+00  8.23367800e-05 
 1.00000000e-03  1.00000000e-03  1.60000000e+00  8.23367661e-05 
 2.00000000e-03  2.00000000e-03  1.60000000e+00  8.23367729e-05 
 3.00000000e-03  3.00000000e-03  1.60000000e+00  8.23367744e-05 
 4.00000000e-03  4.00000000e-03  1.60000000e+00  8.23367533e-05 
 5.00000000e-03  5.00000000e-03  1.60000000e+00  8.23367577e-05 
 6.00000000e-03  6.00000000e-03  1.60000000e+00  8.23367399e-05 
 7.00000000e-03  7.00000000e-03  1.60000000e+00  8.23367610e-05 
 8.00000000e-03  8.00000000e-03  1.60000000e+00  8.23367457e-05 
 9.00000000e-03  9.00000000e-03  1.60000000e+00  8.23367615e-05 
 1.00000000e-02  1.00000000e-02  1.60000000e+00  8.23367635e-05 
 1.10000000e-02  1.10000000e-02  1.60000000e+00  8.23367999e-05 
 1.20000000e-02  1.20000000e-02  1.60000000e+00  8.23367194e-05 
 1.30000000e-02  1.30000000e-02  1.60000000e+00  8.23367780e-05 
 1.40000000e-02  1.40000000e-02  1.60000000e+00  8.23367429e-05 
 1.50000000e-02  1.50000000e-02  1.60000000e+00  8.23367796e-05 
 1.60000000e-02  1.60000000e-02  1.60000000e+00  8.23367617e-05 
 1.70000000e-02  1.70000000e-02  1.60000000e+00  8.23367463e-05 
 1.80000000e-02  1.80000000e-02  1.60000000e+00  8.23367382e-05 
 1.90000000e-02  1.90000000e-02  1.60000000e+00  8.23367815e-05 
 2.00000000e-02  2.00000000e-02  1.60000000e+00  8.23367760e-05 
 2.10000000e-02  2.10000000e-02  1.60000000e+00  8.23367598e-05 
 2.20000000e-02  2.20000000e-02  1.60000000e+00  8.23367382e-05 
 2.30000000e-02  2.30000000e-02  1.60000000e+00  8.23367601e-05 
 2.40000000e-02  2.40000000e-02  1.60000000e+00  8.23367443e-05 
 2.50000000e-02  2.50000000e-02  1.60000000e+00  8.23367438e-05 
 2.60000000e-02  2.60000000e-02  1.60000000e+00  8.23367380e-05 
 2.70000000e-02  2.70000000e-02  1.60000000e+00  8.23367718e-05 
 2.80000000e-02  2.80000000e-02  1.60000000e+00  8.23367535e-05 
 2.90000000e-02  2.90000000e-02  1.60000000e+00  8.23367465e-05 
 3.00000000e-02  3.00000000e-02  1.60000000e+00  8.23367598e-05 
 3.10000000e-02  3.10000000e-02  1.60000000e+00  8.23367595e-05 
 3.20000000e-02  3.20000000e-02  1.60000000e+00  8.23367559e-05 
 3.30000000e-02  3.30000000e-02  1.60000000e+00  8.23367651e-05 
 3.40000000e-02  3.40000000e-02  1.60000000e+00  8.23367843e-05 
 3.50000000e-02  3.50000000e-02  1.60000000e+00  8.23367589e-05 
 3.60000000e-02  3.60000000e-02  1.60000000e+00  8.23367610e-05 
 3.70000000e-02  3.70000000e-02  1.60000000e+00  8.23367645e-05 
 3.80000000e-02  3.80000000e-02  1.60000000e+00  8.23367951e-05 
 3.90000000e-02  3.90000000e-02  1.60000000e+00  8.23367647e-05 
 4.00000000e-02  4.00000000e-02  1.60000000e+00  8.23367490e-05 
 4.10000000e-02  4.10000000e-02  1.60000000e+00  8.23367521e-05 
 4.20000000e-02  4.20000000e-02  1.60000000e+00  8.23367654e-05 
 4.30000000e-02  4.30000000e-02  1.60000000e+00  8.23367525e-05 
 4.40000000e-02  4.40000000e-02  1.60000000e+00  8.23367321e-05 
 4.50000000e-02  4.50000000e-02  1.60000000e+00  8.23367427e-05 
 4.60000000e-02  4.60000000e-02  1.60000000e+00  8.23367798e-05 
 4.70000000e-02  4.70000000e-02  1.60000000e+00  8.23367609e-05 
 4.80000000e-02  4.80000000e-02  1.60000000e+00  8.23367551e-05 
 4.90000000e-02  4.90000000e-02  1.60000000e+00  8.23367654e-05 
 5.00000000e-02  5.00000000e-02  1.60000000e+00  8.23367525e-05 
 5.10000000e-02  5.10000000e-02  1.60000000e+00  8.23367353e-05 
 5.20000000e-02  5.20000000e-02  1.60000000e+00  8.23367949e-05 
 5.30000000e-02  5.30000000e-02  1.60000000e+00  8.23367578e-05 
 5.40000000e-02  5.40000000e-02  1.60000000e+00  8.23367740e-05 
 5.50000000e-02  5.50000000e-02  1.60000000e+00  8.23367458e-05 
 5.60000000e-02  5.60000000e-02  1.60000000e+00  8.23367394e-05 
 5.70000000e-02  5.70000000e-02  1.60000000e+00  8.23367763e-05 
 5.80000000e-02  5.80000000e-02  1.60000000e+00  8.23367826e-05 
 5.90000000e-02  5.90000000e-02  1.60000000e+00  8.23367508e-05 
 6.00000000e-02  6.00000000e-02  1.60000000e+00  8.23367215e-05 
 6.10000000e-02  6.10000000e-02  1.60000000e+00  8.23367537e-05 
 6.20000000e-02  6.20000000e-02  1.60000000e+00  8.23367495e-05 
 6.30000000e-02  6.30000000e-02  1.60000000e+00  8.23367694e-05 
 6.40000000e-02  6.40000000e-02  1.60000000e+00  8.23367445e-05 
 6.50000000e-02  6.50000000e-02  1.60000000e+00  8.23367761e-05 
 6.60000000e-02  6.60000000e-02  1.60000000e+00  8.23367467e-05 
 6.70000000e-02  6.70000000e-02  1.60000000e+00  8.23367546e-05 
 6.80000000e-02  6.80000000e-02  1.60000000e+00  8.23367476e-05 
 6.90000000e-02  6.90000000e-02  1.60000000e+00  8.23367507e-05 
 7.00000000e-02  7.00000000e-02  1.60000000e+00  8.23367884e-05 
 7.10000000e-02  7.10000000e-02  1.60000000e+00  8.23367638e-05 
 7.20000000e-02  7.20000000e-02  1.60000000e+00  8.23367516e-05 
 7.30000000e-02  7.30000000e-02  1.60000000e+00  8.23367409e-05 
 7.40000000e-02  7.40000000e-02  1.60000000e+00  8.23367643e-05 
 7.50000000e-02  7.50000000e-02  1.60000000e+00  8.23367480e-05 
 7.60000000e-02  7.60000000e-02  1.60000000e+00  8.23367748e-05 
 7.70000000e-02  7.70000000e-02  1.60000000e+00  8.23367721e-05 
 7.80000000e-02  7.80000000e-02  1.60000000e+00  8.23367802e-05 
 7.90000000e-02  7.90000000e-02  1.60000000e+00  8.23367420e-05 
 8.00000000e-02  8.00000000e-02  1.60000000e+00  8.23367880e-05 
 8.10000000e-02  8.10000000e-02  1.60000000e+00  8.23367479e-05 
 8.20000000e-02  8.20000000e-02  1.60000000e+00  8.23367632e-05 
 8.30000000e-02  8.30000000e-02  1.60000000e+00  8.23367579e-05 
 8.40000000e-02  8.40000000e-02  1.60000000e+00  8.23367736e-05 
 8.50000000e-02  8.50000000e-02  1.60000000e+00  8.23367299e-05 
 8.60000000e-02  8.60000000e-02  1.60000000e+00  8.23367422e-05 
 8.70000000e-02  8.70000000e-02  1.60000000e+00  8.23367607e-05 
 8.80000000e-02  8.80000000e-02  1.60000000e+00  8.23367440e-05 
 8.90000000e-02  8.90000000e-02  1.60000000e+00  8.23367576e-05 
 9.00000000e-02  9.00000000e-02  1.60000000e+00  8.23367718e-05 
 9.10000000e-02  9.10000000e-02  1.60000000e+00  8.23367410e-05 
 9.20000000e-02  9.20000000e-02  1.60000000e+00  8.23367768e-05 
 9.30000000e-02  9.30000000e-02  1.60000000e+00  8.23367390e-05 
 9.40000000e-02  9.40000000e-02  1.60000000e+00  8.23367276e-05 
 9.50000000e-02  9.50000000e-02  1.60000000e+00  8.23367438e-05 
 9.60000000e-02  9.60000000e-02  1.60000000e+00  8.23367497e-05 
 9.70000000e-02  9.70000000e-02  1.60000000e+00  8.23367690e-05 
 9.80000000e-02  9.80000000e-02  1.60000000e+00  8.23367881e-05 
 9.90000000e-02  9.90000000e-02  1.60000000e+00  8.23367586e-05 
 1.00000000e-01  1.00000000e-01  1.60000000e+00  8.23367605e-05 
 1.01000000e-01  1.01000000e-01  1.60000000e+00  8.23367551e-05 
 1.02000000e-01  1.02000000e-01  1.60000000e+00  8.23367692e-05 
 1.03000000e-01  1.03000000e-01  1.60000000e+00  8.23367407e-05 
 1.04000000e-01  1.04000000e-01  1.60000000e+00  8.23367529e-05 
 1.05000000e-01  1.05000000e-01  1.60000000e+00  8.23367337e-05 
 1.06000000e-01  1.06000000e-01  1.60000000e+00  8.23367672e-05 
 1.07000000e-01  1.07000000e-01  1.60000000e+00  8.23367483e-05 
 1.08000000e-01  1.08000000e-01  1.60000000e+00  8.23367557e-05 
 1.09000000e-01  1.09000000e-01  1.60000000e+00  8.23367678e-05 
 1.10000000e-01  1.10000000e-01  1.60000000e+00  8.23367561e-05 
 1.11000000e-01  1.11000000e-01  1.60000000e+00  8.23367940e-05 
 1.12000000e-01  1.12000000e-01  1.60000000e+00  8.23367469e-05 
 1.13000000e-01  1.13000000e-01  1.60000000e+00  8.23367358e-05 
 1.14000000e-01  1.14000000e-01  1.60000000e+00  8.23367890e-05 
 1.15000000e-01  1.15000000e-01  1.60000000e+00  8.23367287e-05 
 1.16000000e-01  1.16000000e-01  1.60000000e+00  8.23367615e-05 
 1.17000000e-01  1.17000000e-01  1.60000000e+00  8.23367740e-05 
 1.18000000e-01  1.18000000e-01  1.60000000e+00  8.23367507e-05 
 1.19000000e-01  1.19000000e-01  1.60000000e+00  8.23367596e-05 
 1.20000000e-01  1.20000000e-01  1.60000000e+00  8.23367455e-05 
 1.21000000e-01  1.21000000e-01  1.60000000e+00  8.23367707e-05 
 1.22000000e-01  1.22000000e-01  1.60000000e+00  8.23367764e-05 
 1.23000000e-01  1.23000000e-01  1.60000000e+00  8.23367314e-05 
 1.24000000e-01  1.24000000e-01  1.60000000e+00  8.23367555e-05 
 1.25000000e-01  1.25000000e-01  1.60000000e+00  8.23367621e-05 
 1.26000000e-01  1.26000000e-01  1.60000000e+00  8.23367918e-05 
 1.27000000e-01  1.27000000e-01  1.60000000e+00  8.23367518e-05 
 1.28000000e-01  1.28000000e-01  1.60000000e+00  8.23367708e-05 
 1.29000000e-01  1.29000000e-01  1.60000000e+00  8.23367566e-05 
 1.30000000e-01  1.30000000e-01  1.60000000e+00  8.23367375e-05 
 1.31000000e-01  1.31000000e-01  1.60000000e+00  8.23367574e-05 
 1.32000000e-01  1.32000000e-01  1.60000000e+00  8.23367356e-05 
 1.33000000e-01  1.33000000e-01  1.60000000e+00  8.23367655e-05 
 1.34000000e-01  1.34000000e-01  1.60000000e+00  8.23367818e-05 
 1.35000000e-01  1.35000000e-01  1.60000000e+00  8.23367673e-05 
 1.36000000e-01  1.36000000e-01  1.60000000e+00  8.23367841e-05 
 1.37000000e-01  1.37000000e-01  1.60000000e+00  8.23367678e-05 
 1.38000000e-01  1.38000000e-01  1.60000000e+00  8.23367926e-05 
 1.39000000e-01  1.39000000e-01  1.60000000e+00  8.23367699e-05 
 1.40000000e-01  1.40000000e-01  1.60000000e+00  8.23367301e-05 
 1.41000000e-01  1.41000000e-01  1.60000000e+00  8.23367498e-05 
 1.42000000e-01  1.42000000e-01  1.60000000e+00  8.23367794e-05 
 1.43000000e-01  1.43000000e-01  1.60000000e+00  8.23367495e-05 
 1.44000000e-01  1.44000000e-01  1.60000000e+00  8.23367953e-05 
 1.45000000e-01  1.45000000e-01  1.60000000e+00  8.23367317e-05 
 1.46000000e-01  1.46000000e-01  1.60000000e+00  8.23367729e-05 
 1.47000000e-01  1.47000000e-01  1.60000000e+00  8.23367852e-05 
 1.48000000e-01  1.48000000e-01  1.60000000e+00  8.23367670e-05 
 1.49000000e-01  1.49000000e-01  1.60000000e+00  8.23367760e-05 
 1.50000000e-01  1.50000000e-01  1.60000000e+00  8.23367577e-05 
 1.51000000e-01  1.51000000e-01  1.60000000e+00  8.23367340e-05 
 1.52000000e-01  1.52000000e-01  1.60000000e+00  8.23367635e-05 
 1.53000000e-01  1.53000000e-01  1.60000000e+00  8.23367768e-05 
 1.54000000e-01  1.54000000e-01  1.60000000e+00  8.23367544e-05 
 1.55000000e-01  1.55000000e-01  1.60000000e+00  8.23367521e-05 
 1.56000000e-01  1.56000000e-01  1.60000000e+00  8.23367724e-05 
 1.57000000e-01  1.57000000e-01  1.60000000e+00  8.23367847e-05 
 1.58000000e-01  1.58000000e-01  1.60000000e+00  8.23367894e-05 
 1.59000000e-01  1.59000000e-01  1.60000000e+00  8.23367623e-05 
 1.60000000e-01  1.60000000e-01  1.60000000e+00  8.23367568e-05 
 1.61000000e-01  1.61000000e-01  1.60000000e+00  8.23367731e-05 
 1.62000000e-01  1.62000000e-01  1.60000000e+00  8.23367474e-05 
 1.63000000e-01  1.63000000e-01  1.60000000e+00  8.23367552e-05 
 1.64000000e-01  1.64000000e-01  1.60000000e+00  8.23367460e-05 
 1.65000000e-01  1.65000000e-01  1.60000000e+00  8.23367533e-05 
 1.66000000e-01  1.66000000e-01  1.60000000e+00  8.23367431e-05 
 1.67000000e-01  1.67000000e-01  1.60000000e+00  8.23367631e-05 
 1.68000000e-01  1.68000000e-01  1.60000000e+00  8.23367561e-05 
 1.69000000e-01  1.69000000e-01  1.60000000e+00  8.23367691e-05 
 1.70000000e-01  1.70000000e-01  1.60000000e+00  8.23367623e-05 
 1.71000000e-01  1.71000000e-01  1.60000000e+00  8.23367492e-05 
 1.72000000e-01  1.72000000e-01  1.60000000e+00  8.23367463e-05 
 1.73000000e-01  1.73000000e-01  1.60000000e+00  8.23367403e-05 
 1.74000000e-01  1.74000000e-01  1.60000000e+00  8.23367279e-05 
 1.75000000e-01  1.75000000e-01  1.60000000e+00  8.23367516e-05 
 1.76000000e-01  1.76000000e-01  1.60000000e+00  8.23367719e-05 
 1.77000000e-01  1.77000000e-01  1.60000000e+00  8.23367773e-05 
 1.78000000e-01  1.78000000e-01  1.60000000e+00  8.23367451e-05 
 1.79000000e-01  1.79000000e-01  1.60000000e+00  8.23367596e-05 
 1.80000000e-01  1.80000000e-01  1.60000000e+00  8.23367549e-05 
 1.81000000e-01  1.81000000e-01  1.60000000e+00  8.23367646e-05 
 1.82000000e-01  1.82000000e-01  1.60000000e+00  8.23367671e-05 
 1.83000000e-01  1.83000000e-01  1.60000000e+00  8.23367774e-05 
 1.84000000e-01  1.84000000e-01  1.60000000e+00  8.23367489e-05 
 1.85000000e-01  1.85000000e-01  1.60000000e+00  8.23367707e-05 
 1.86000000e-01  1.86000000e-01  1.60000000e+00  8.23367708e-05 
 1.87000000e-01  1.87000000e-01  1.60000000e+00  8.23367712e-05 
 1.88000000e-01  1.88000000e-01  1.60000000e+00  8.23367617e-05 
 1.89000000e-01  1.89000000e-01  1.60000000e+00  8.23367627e-05 
 1.90000000e-01  1.90000000e-01  1.60000000e+00  8.23367710e-05 
 1.91000000e-01  1.91000000e-01  1.60000000e+00  8.23367487e-05 
 1.92000000e-01  1.92000000e-01  1.60000000e+00  8.23367755e-05 
 1.93000000e-01  1.93000000e-01  1.60000000e+00  8.23367584e-05 
 1.94000000e-01  1.94000000e-01  1.60000000e+00  8.23367567e-05 
 1.95000000e-01  1.95000000e-01  1.60000000e+00  8.23367705e-05 
